2023-05-01 11:01:13,333 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:01:13,597 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:01:13,599 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:01:13,600 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:01:13,636 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:01:13,641 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:01:13,641 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:01:13,665 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:01:13,667 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:01:13,667 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:01:13,697 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:01:13,700 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:01:13,700 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:01:13,733 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:01:13,735 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:01:13,736 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:10:40,596 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:10:40,611 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:10:40,612 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:10:41,084 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:10:41,086 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:10:41,086 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:10:41,127 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:10:41,132 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:10:41,132 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:10:41,182 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:10:41,187 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:10:41,187 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:10:41,240 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:10:41,244 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:10:41,244 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
2023-05-01 11:10:41,346 INFO    MainThread:35465 [wandb_init.py:_resume_backend():423] resuming backend
2023-05-01 11:10:41,350 INFO    MainThread:35465 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2023-05-01 11:10:41,350 INFO    MainThread:35465 [wandb_init.py:_pause_backend():418] pausing backend
